5,40153b,16833,1,20,0,0,0.00000,0.00000
5,40153b,16833,1,20,1,0,0.09624,0.00000
5,40153b,16833,1,20,2,9,0.05900,2.6
5,40153b,16833,1,20,3,9,0.04277,5.1
5,40153b,16833,1,20,4,6,0.03553,7.2
5,40153b,16833,1,20,5,9,0.03059,9.0
5,40153b,16833,1,20,6,8,0.02684,10.9
5,40153b,16833,1,20,7,7,0.02384,12.3
5,40153b,16833,1,20,8,9,0.02150,13.6
5,40153b,16833,1,20,9,12,0.02057,14.6
5,40153b,16833,1,20,10,32,0.02737,17.1
5,40153b,16833,1,20,11,6,0.02544,19.6
5,40153b,16833,1,20,12,8,0.02382,23.1
5,40153b,16833,1,20,13,6,0.02241,23.7
5,40153b,16833,1,20,14,8,0.02117,25.5
5,40153b,16833,1,20,15,4,0.02033,23.9
5,40153b,16833,1,20,16,5,0.01932,25.0
5,40153b,16833,1,20,17,4,0.01863,23.7
5,40153b,16833,1,20,18,11,0.01864,25.3
5,40153b,16833,1,20,19,11,2237.50,24.0
5,40153b,16833,2,20,0,0,0.00000,0.00000
5,40153b,16833,2,20,1,0,0.03631,0.00000
5,40153b,16833,2,20,2,9,0.03133,4.9
5,40153b,16833,2,20,3,9,0.02752,8.9
5,40153b,16833,2,20,4,6,0.02496,9.3
5,40153b,16833,2,20,5,9,0.02290,11.7
5,40153b,16833,2,20,6,8,0.02118,12.9
5,40153b,16833,2,20,7,7,0.01971,14.7
5,40153b,16833,2,20,8,9,0.01783,15.2
5,40153b,16833,2,20,9,12,0.01791,16.6
5,40153b,16833,2,20,10,32,0.02485,36.9
5,40153b,16833,2,20,11,6,0.02365,39.3
5,40153b,16833,2,20,12,8,0.02259,39.9
5,40153b,16833,2,20,13,6,0.02163,38.5
5,40153b,16833,2,20,14,8,0.02074,37.5
5,40153b,16833,2,20,15,4,0.01995,35.9
5,40153b,16833,2,20,16,5,0.01923,35.5
5,40153b,16833,2,20,17,4,0.01857,33.9
5,40153b,16833,2,20,18,11,0.01860,34.9
5,40153b,16833,2,20,19,11,2237.53,33.1
5,40153b,6804,1,20,0,0,0.00000,0.00000
5,40153b,6804,1,20,1,0,0.03574,0.00000
5,40153b,6804,1,20,2,9,0.02971,15.6
5,40153b,6804,1,20,3,7,0.02664,14.6
5,40153b,6804,1,20,4,9,0.02356,21.8
5,40153b,6804,1,20,5,10,0.02171,19.4
5,40153b,6804,1,20,6,8,0.01923,23.3
5,40153b,6804,1,20,7,5,0.01694,27.3
5,40153b,6804,1,20,8,7,0.01575,29.4
5,40153b,6804,1,20,9,11,0.01596,26.6
5,40153b,6804,1,20,10,28,0.02208,28.8
5,40153b,6804,1,20,11,6,0.02113,27.2
5,40153b,6804,1,20,12,5,0.02028,27.2
5,40153b,6804,1,20,13,6,0.01951,26.5
5,40153b,6804,1,20,14,6,0.01882,25.8
5,40153b,6804,1,20,15,5,0.01819,24.6
5,40153b,6804,1,20,16,5,0.01760,24.6
5,40153b,6804,1,20,17,5,0.01704,23.5
5,40153b,6804,1,20,18,10,0.01713,25.0
5,40153b,6804,1,20,19,10,2236.82,23.7
5,40153b,6804,2,20,0,0,0.00000,0.00000
5,40153b,6804,2,20,1,0,0.02971,0.00000
5,40153b,6804,2,20,2,9,0.02651,5.9
5,40153b,6804,2,20,3,7,0.02247,11.7
5,40153b,6804,2,20,4,9,0.01856,16.8
5,40153b,6804,2,20,5,10,0.01687,18.3
5,40153b,6804,2,20,6,8,0.01580,18.6
5,40153b,6804,2,20,7,5,0.01490,18.1
5,40153b,6804,2,20,8,7,0.01409,18.3
5,40153b,6804,2,20,9,11,0.01426,19.5
5,40153b,6804,2,20,10,28,0.02000,27.6
5,40153b,6804,2,20,11,6,0.01924,31.9
5,40153b,6804,2,20,12,5,0.01854,31.8
5,40153b,6804,2,20,13,6,0.01791,30.8
5,40153b,6804,2,20,14,6,0.01733,29.8
5,40153b,6804,2,20,15,5,0.01680,29.0
5,40153b,6804,2,20,16,5,0.01630,28.1
5,40153b,6804,2,20,17,5,0.01583,26.8
5,40153b,6804,2,20,18,10,0.01595,27.3
5,40153b,6804,2,20,19,10,2222.05,26.0
