1,4014bb,11681,1,13,0,0,0.00000,0.00000
1,4014bb,11681,1,13,1,0,3.33,0.00000
1,4014bb,11681,1,13,2,95,1.59,19.4
1,4014bb,11681,1,13,3,41,1.06,37.2
1,4014bb,11681,1,13,4,35,0.79870,39.5
1,4014bb,11681,1,13,5,29,0.62161,44.9
1,4014bb,11681,1,13,6,27,0.49955,50.1
1,4014bb,11681,1,13,7,26,0.43238,55.4
1,4014bb,11681,1,13,8,19,0.38049,58.7
1,4014bb,11681,1,13,9,17,0.34007,58.8
1,4014bb,11681,1,13,10,14,0.30680,61.4
1,4014bb,11681,1,13,11,9,0.28145,63.7
1,4014bb,11681,1,13,12,9,0.25690,58.8
1,4014bb,11681,2,13,0,0,0.00000,0.00000
1,4014bb,11681,2,13,1,0,0.39690,0.00000
1,4014bb,11681,2,13,2,95,0.35852,57.4
1,4014bb,11681,2,13,3,41,0.32982,209.6
1,4014bb,11681,2,13,4,35,0.30594,223.9
1,4014bb,11681,2,13,5,29,0.28541,198.8
1,4014bb,11681,2,13,6,27,0.26750,181.5
1,4014bb,11681,2,13,7,26,0.25164,164.5
1,4014bb,11681,2,13,8,19,0.23770,152.7
1,4014bb,11681,2,13,9,17,0.22527,141.4
1,4014bb,11681,2,13,10,14,0.21410,132.8
1,4014bb,11681,2,13,11,9,0.20544,128.7
1,4014bb,11681,2,13,12,9,0.19242,118.8
1,4014bb,17474,1,13,0,0,0.00000,0.00000
1,4014bb,17474,1,13,1,0,0.32450,0.00000
1,4014bb,17474,1,13,2,84,0.28470,44.0
1,4014bb,17474,1,13,3,31,0.25524,53.5
1,4014bb,17474,1,13,4,29,0.23168,62.7
1,4014bb,17474,1,13,5,30,0.21196,64.3
1,4014bb,17474,1,13,6,25,0.19489,72.7
1,4014bb,17474,1,13,7,20,0.18067,82.8
1,4014bb,17474,1,13,8,20,0.16836,81.1
1,4014bb,17474,1,13,9,20,0.15758,80.8
1,4014bb,17474,1,13,10,14,0.14804,81.9
1,4014bb,17474,1,13,11,9,0.14073,82.8
1,4014bb,17474,1,13,12,9,0.13391,76.5
1,4014bb,17474,2,13,0,0,0.00000,0.00000
1,4014bb,17474,2,13,1,0,0.21320,0.00000
1,4014bb,17474,2,13,2,84,0.19928,89.4
1,4014bb,17474,2,13,3,31,0.18877,201.1
1,4014bb,17474,2,13,4,29,0.17939,163.7
1,4014bb,17474,2,13,5,30,0.17095,174.7
1,4014bb,17474,2,13,6,25,0.16329,158.6
1,4014bb,17474,2,13,7,20,0.15634,145.1
1,4014bb,17474,2,13,8,20,0.14996,135.3
1,4014bb,17474,2,13,9,20,0.14411,127.5
1,4014bb,17474,2,13,10,14,0.13871,121.8
1,4014bb,17474,2,13,11,9,0.13485,113.9
1,4014bb,17474,2,13,12,9,0.12861,105.1
