2,4001e4,5109,1,14,0,0,0.00000,0.00000
2,4001e4,5109,1,14,1,0,0.01903,0.00000
2,4001e4,5109,1,14,2,143,0.01041,34.5
2,4001e4,5109,1,14,3,23,0.01009,87.0
2,4001e4,5109,1,14,4,165,0.01066,127.1
2,4001e4,5109,1,14,5,22,0.01116,148.1
2,4001e4,5109,1,14,6,15,0.01127,127.3
2,4001e4,5109,1,14,7,24,0.01074,148.4
2,4001e4,5109,1,14,8,91,0.01015,132.6
2,4001e4,5109,1,14,9,33,0.00947,148.5
2,4001e4,5109,1,14,10,28,0.00973,160.8
2,4001e4,5109,1,14,11,97,0.01022,147.9
2,4001e4,5109,1,14,12,26,0.01067,154.8
2,4001e4,5109,1,14,13,405,0.01363,580.1
