1,4014cf,26272,1,11,0,0,0.00000,0.00000
1,4014cf,26272,1,11,1,0,4.18,0.00000
1,4014cf,26272,1,11,2,37,2.11,9.3
1,4014cf,26272,1,11,3,33,1.35,16.2
1,4014cf,26272,1,11,4,23,1.03,20.8
1,4014cf,26272,1,11,5,34,0.83429,25.5
1,4014cf,26272,1,11,6,25,0.65867,27.9
1,4014cf,26272,1,11,7,21,0.56806,29.6
1,4014cf,26272,1,11,8,18,0.50253,32.3
1,4014cf,26272,1,11,9,20,0.45296,34.6
1,4014cf,26272,1,11,10,20,0.40185,31.5
1,4014cf,26272,2,11,0,0,0.00000,0.00000
1,4014cf,26272,2,11,1,0,1.24,0.00000
1,4014cf,26272,2,11,2,37,0.97733,32.8
1,4014cf,26272,2,11,3,33,0.76552,36.8
1,4014cf,26272,2,11,4,23,0.65841,60.0
1,4014cf,26272,2,11,5,34,0.58289,60.4
1,4014cf,26272,2,11,6,25,0.52344,63.7
1,4014cf,26272,2,11,7,21,0.47548,71.7
1,4014cf,26272,2,11,8,18,0.43563,71.3
1,4014cf,26272,2,11,9,20,0.40438,68.0
1,4014cf,26272,2,11,10,20,0.36336,61.8
1,4014cf,14394,1,11,0,0,0.00000,0.00000
1,4014cf,14394,1,11,1,0,0.82878,0.00000
1,4014cf,14394,1,11,2,41,0.65614,16.4
1,4014cf,14394,1,11,3,33,0.56954,27.5
1,4014cf,14394,1,11,4,25,0.50445,30.7
1,4014cf,14394,1,11,5,30,0.45182,33.2
1,4014cf,14394,1,11,6,16,0.40941,36.9
1,4014cf,14394,1,11,7,26,0.37401,37.0
1,4014cf,14394,1,11,8,11,0.34419,40.7
1,4014cf,14394,1,11,9,20,0.32026,43.5
1,4014cf,14394,1,11,10,20,0.29556,39.6
1,4014cf,14394,2,11,0,0,0.00000,0.00000
1,4014cf,14394,2,11,1,0,0.78813,0.00000
1,4014cf,14394,2,11,2,41,0.66371,14.7
1,4014cf,14394,2,11,3,33,0.58273,56.5
1,4014cf,14394,2,11,4,25,0.52478,66.6
1,4014cf,14394,2,11,5,30,0.47743,61.5
1,4014cf,14394,2,11,6,16,0.43765,56.3
1,4014cf,14394,2,11,7,26,0.40441,59.5
1,4014cf,14394,2,11,8,11,0.37550,56.6
1,4014cf,14394,2,11,9,20,0.35273,55.6
1,4014cf,14394,2,11,10,20,0.32310,50.6
