4,4001d5,8252,1,51,0,0,0.00000,0.00000
4,4001d5,8252,1,51,1,0,4.11,0.00000
4,4001d5,8252,1,51,2,30,3.40,7.7
4,4001d5,8252,1,51,3,55,2.51,16.9
4,4001d5,8252,1,51,4,62,2.22,23.1
4,4001d5,8252,1,51,5,13,2.05,28.2
4,4001d5,8252,1,51,6,65,1.85,32.1
4,4001d5,8252,1,51,7,13,1.81,38.1
4,4001d5,8252,1,51,8,64,1.76,40.6
4,4001d5,8252,1,51,9,60,1.73,37.9
4,4001d5,8252,1,51,10,16,1.72,44.5
4,4001d5,8252,1,51,11,58,1.71,42.3
4,4001d5,8252,1,51,12,64,1.69,40.9
4,4001d5,8252,1,51,13,59,1.68,39.6
4,4001d5,8252,1,51,14,63,1.67,41.7
4,4001d5,8252,1,51,15,14,1.66,45.6
4,4001d5,8252,1,51,16,65,1.64,45.3
4,4001d5,8252,1,51,17,60,1.63,43.6
4,4001d5,8252,1,51,18,19,1.63,53.5
4,4001d5,8252,1,51,19,54,1.62,55.5
4,4001d5,8252,1,51,20,14,1.62,57.0
4,4001d5,8252,1,51,21,57,1.61,56.4
4,4001d5,8252,1,51,22,15,1.61,67.0
4,4001d5,8252,1,51,23,16,1.61,67.9
4,4001d5,8252,1,51,24,62,1.60,69.0
4,4001d5,8252,1,51,25,55,1.60,66.9
4,4001d5,8252,1,51,26,63,1.59,66.7
4,4001d5,8252,1,51,27,15,1.59,69.4
4,4001d5,8252,1,51,28,64,1.59,69.8
4,4001d5,8252,1,51,29,61,1.58,68.6
4,4001d5,8252,1,51,30,60,1.58,67.9
4,4001d5,8252,1,51,31,58,1.58,66.8
4,4001d5,8252,1,51,32,67,1.57,66.3
4,4001d5,8252,1,51,33,13,1.57,66.9
4,4001d5,8252,1,51,34,65,1.56,66.8
4,4001d5,8252,1,51,35,58,1.55,65.5
4,4001d5,8252,1,51,36,15,1.55,68.2
4,4001d5,8252,1,51,37,56,1.55,67.5
4,4001d5,8252,1,51,38,58,1.55,66.7
4,4001d5,8252,1,51,39,11,1.54,67.3
4,4001d5,8252,1,51,40,63,1.54,66.7
4,4001d5,8252,1,51,41,59,1.54,66.7
4,4001d5,8252,1,51,42,18,1.54,71.5
4,4001d5,8252,1,51,43,52,1.53,70.7
4,4001d5,8252,1,51,44,17,1.53,72.6
4,4001d5,8252,1,51,45,14,1.53,71.5
4,4001d5,8252,1,51,46,63,1.53,74.6
4,4001d5,8252,1,51,47,14,1.53,73.6
4,4001d5,8252,1,51,48,65,1.52,74.9
4,4001d5,8252,1,51,49,10,1.52,74.0
4,4001d5,8252,1,51,50,19,1.52,73.4
4,4001d5,17638,1,51,0,0,0.00000,0.00000
4,4001d5,17638,1,51,1,0,5.60,0.00000
4,4001d5,17638,1,51,2,111,5.02,27.2
4,4001d5,17638,1,51,3,12,4.23,77.0
4,4001d5,17638,1,51,4,69,3.82,63.3
4,4001d5,17638,1,51,5,16,3.56,172.8
4,4001d5,17638,1,51,6,15,3.39,149.2
4,4001d5,17638,1,51,7,14,3.26,135.7
4,4001d5,17638,1,51,8,69,3.17,131.9
4,4001d5,17638,1,51,9,63,3.09,127.8
4,4001d5,17638,1,51,10,18,3.03,123.3
4,4001d5,17638,1,51,11,14,2.98,115.4
4,4001d5,17638,1,51,12,19,2.93,112.2
4,4001d5,17638,1,51,13,57,2.90,110.8
4,4001d5,17638,1,51,14,60,2.87,108.2
4,4001d5,17638,1,51,15,59,2.84,104.5
4,4001d5,17638,1,51,16,74,2.82,103.8
4,4001d5,17638,1,51,17,17,2.80,107.6
4,4001d5,17638,1,51,18,12,2.78,105.3
4,4001d5,17638,1,51,19,62,2.76,109.8
4,4001d5,17638,1,51,20,23,2.75,108.1
4,4001d5,17638,1,51,21,56,2.73,132.2
4,4001d5,17638,1,51,22,63,2.72,128.3
4,4001d5,17638,1,51,23,61,2.71,124.2
4,4001d5,17638,1,51,24,20,2.70,127.8
4,4001d5,17638,1,51,25,59,2.69,123.6
4,4001d5,17638,1,51,26,19,2.68,138.0
4,4001d5,17638,1,51,27,15,2.67,135.6
4,4001d5,17638,1,51,28,65,2.66,145.1
4,4001d5,17638,1,51,29,16,2.65,150.3
4,4001d5,17638,1,51,30,19,2.65,146.9
4,4001d5,17638,1,51,31,57,2.64,143.8
4,4001d5,17638,1,51,32,69,2.63,141.2
4,4001d5,17638,1,51,33,11,2.63,145.1
4,4001d5,17638,1,51,34,16,2.62,142.8
4,4001d5,17638,1,51,35,64,2.62,146.2
4,4001d5,17638,1,51,36,22,2.61,148.8
4,4001d5,17638,1,51,37,55,2.61,147.9
4,4001d5,17638,1,51,38,13,2.60,146.1
4,4001d5,17638,1,51,39,58,2.60,147.4
4,4001d5,17638,1,51,40,20,2.59,147.6
4,4001d5,17638,1,51,41,17,2.59,144.9
4,4001d5,17638,1,51,42,18,2.58,142.0
4,4001d5,17638,1,51,43,56,2.58,145.4
4,4001d5,17638,1,51,44,65,2.58,144.0
4,4001d5,17638,1,51,45,16,2.57,143.0
4,4001d5,17638,1,51,46,20,2.57,141.0
4,4001d5,17638,1,51,47,13,2.57,138.7
4,4001d5,17638,1,51,48,66,2.56,143.0
4,4001d5,17638,1,51,49,59,2.56,141.3
4,4001d5,17638,1,51,50,17,2.56,139.7
