4,4001e6,6166,1,51,0,0,0.00000,0.00000
4,4001e6,6166,1,51,1,0,24.45,0.00000
4,4001e6,6166,1,51,2,59,4.47,16.6
4,4001e6,6166,1,51,3,64,2.70,29.2
4,4001e6,6166,1,51,4,15,1.95,31.8
4,4001e6,6166,1,51,5,16,1.52,34.0
4,4001e6,6166,1,51,6,14,1.25,36.8
4,4001e6,6166,1,51,7,22,1.06,38.4
4,4001e6,6166,1,51,8,14,0.92203,36.9
4,4001e6,6166,1,51,9,19,0.81697,34.3
4,4001e6,6166,1,51,10,59,0.73341,48.2
4,4001e6,6166,1,51,11,60,0.66523,51.6
4,4001e6,6166,1,51,12,11,0.60879,57.1
4,4001e6,6166,1,51,13,57,0.56114,70.1
4,4001e6,6166,1,51,14,56,0.52038,70.1
4,4001e6,6166,1,51,15,71,0.48420,68.6
4,4001e6,6166,1,51,16,58,0.45352,66.5
4,4001e6,6166,1,51,17,17,0.42654,72.5
4,4001e6,6166,1,51,18,15,0.40261,69.3
4,4001e6,6166,1,51,19,65,0.38122,78.4
4,4001e6,6166,1,51,20,55,0.36199,76.7
4,4001e6,6166,1,51,21,13,0.34460,75.9
4,4001e6,6166,1,51,22,54,0.32882,78.2
4,4001e6,6166,1,51,23,65,0.31441,75.9
4,4001e6,6166,1,51,24,13,0.30123,73.9
4,4001e6,6166,1,51,25,18,0.28910,71.9
4,4001e6,6166,1,51,26,15,0.27792,71.3
4,4001e6,6166,1,51,27,62,0.26757,80.5
4,4001e6,6166,1,51,28,15,0.25790,79.6
4,4001e6,6166,1,51,29,62,0.24896,89.4
4,4001e6,6166,1,51,30,14,0.24062,87.9
4,4001e6,6166,1,51,31,29,0.23259,86.8
4,4001e6,6166,1,51,32,11,0.22530,85.6
4,4001e6,6166,1,51,33,14,0.21846,83.5
4,4001e6,6166,1,51,34,13,0.21201,81.9
4,4001e6,6166,1,51,35,21,0.20594,80.4
4,4001e6,6166,1,51,36,17,0.20021,78.8
4,4001e6,6166,1,51,37,15,0.19478,77.4
4,4001e6,6166,1,51,38,58,0.18965,79.9
4,4001e6,6166,1,51,39,68,0.18479,78.8
4,4001e6,6166,1,51,40,13,0.18016,78.2
4,4001e6,6166,1,51,41,57,0.17576,78.9
4,4001e6,6166,1,51,42,56,0.17158,77.7
4,4001e6,6166,1,51,43,21,0.16759,80.6
4,4001e6,6166,1,51,44,17,0.16379,80.0
4,4001e6,6166,1,51,45,63,0.16015,80.4
4,4001e6,6166,1,51,46,57,0.15667,79.8
4,4001e6,6166,1,51,47,26,0.15334,83.2
4,4001e6,6166,1,51,48,56,0.15015,82.4
4,4001e6,6166,1,51,49,57,0.14709,81.6
4,4001e6,6166,1,51,50,57,0.14415,80.8
4,4001e6,20016,1,51,0,0,0.00000,0.00000
4,4001e6,20016,1,51,1,0,1.22,0.00000
4,4001e6,20016,1,51,2,59,0.92283,17.2
4,4001e6,20016,1,51,3,64,0.75069,23.8
4,4001e6,20016,1,51,4,19,0.63285,47.5
4,4001e6,20016,1,51,5,64,0.54738,50.5
4,4001e6,20016,1,51,6,15,0.48221,64.8
4,4001e6,20016,1,51,7,19,0.42444,61.7
4,4001e6,20016,1,51,8,57,0.38414,70.6
4,4001e6,20016,1,51,9,16,0.35053,73.4
4,4001e6,20016,1,51,10,60,0.32280,85.8
4,4001e6,20016,1,51,11,17,0.29920,83.6
4,4001e6,20016,1,51,12,61,0.27868,89.1
4,4001e6,20016,1,51,13,19,0.26095,89.2
4,4001e6,20016,1,51,14,59,0.24530,87.4
4,4001e6,20016,1,51,15,68,0.23149,87.6
4,4001e6,20016,1,51,16,62,0.21919,84.4
4,4001e6,20016,1,51,17,18,0.20810,86.6
4,4001e6,20016,1,51,18,59,0.19814,87.0
4,4001e6,20016,1,51,19,20,0.18908,84.9
4,4001e6,20016,1,51,20,59,0.18080,86.6
4,4001e6,20016,1,51,21,18,0.17326,84.8
4,4001e6,20016,1,51,22,16,0.16634,83.3
4,4001e6,20016,1,51,23,19,0.15992,81.2
4,4001e6,20016,1,51,24,12,0.15403,80.8
4,4001e6,20016,1,51,25,58,0.14851,86.1
4,4001e6,20016,1,51,26,57,0.14343,83.7
4,4001e6,20016,1,51,27,20,0.13869,85.0
4,4001e6,20016,1,51,28,57,0.13422,86.9
4,4001e6,20016,1,51,29,62,0.13008,84.4
4,4001e6,20016,1,51,30,15,0.12618,87.3
4,4001e6,20016,1,51,31,73,0.12250,87.6
4,4001e6,20016,1,51,32,13,0.11905,87.2
4,4001e6,20016,1,51,33,19,0.11580,85.3
4,4001e6,20016,1,51,34,15,0.11270,83.7
4,4001e6,20016,1,51,35,62,0.10979,83.9
4,4001e6,20016,1,51,36,13,0.10703,82.7
4,4001e6,20016,1,51,37,16,0.10439,81.3
4,4001e6,20016,1,51,38,57,0.10189,86.6
4,4001e6,20016,1,51,39,62,0.09952,85.3
4,4001e6,20016,1,51,40,62,0.09724,84.5
4,4001e6,20016,1,51,41,57,0.09509,83.7
4,4001e6,20016,1,51,42,13,0.09302,85.8
4,4001e6,20016,1,51,43,23,0.09104,86.9
4,4001e6,20016,1,51,44,55,0.08916,89.5
4,4001e6,20016,1,51,45,63,0.08734,88.4
4,4001e6,20016,1,51,46,15,0.08560,88.2
4,4001e6,20016,1,51,47,67,0.08392,88.6
4,4001e6,20016,1,51,48,55,0.08233,88.5
4,4001e6,20016,1,51,49,19,0.08080,88.1
4,4001e6,20016,1,51,50,57,0.07931,89.7
