2,4001d4,3744,1,10,0,0,0.00000,0.00000
2,4001d4,3744,1,10,1,0,0.01350,0.00000
2,4001d4,3744,1,10,2,58,0.01658,14.6
2,4001d4,3744,1,10,3,569,0.02025,148.0
2,4001d4,3744,1,10,4,151,0.01299,2369.4
2,4001d4,3744,1,10,5,58,0.01040,3952.2
2,4001d4,3744,1,10,6,53,0.00976,3572.6
2,4001d4,3744,1,10,7,76,0.00927,3126.7
2,4001d4,3744,1,10,8,72,0.00807,3801.6
2,4001d4,3744,1,10,9,83,0.00744,4583.2
2,4001d4,11399,1,8,0,0,0.00000,0.00000
2,4001d4,11399,1,8,1,0,0.02888,0.00000
2,4001d4,11399,1,8,2,189,0.02053,32.8
2,4001d4,11399,1,8,3,77,0.01270,120.5
2,4001d4,11399,1,8,4,51,0.01179,161.8
2,4001d4,11399,1,8,5,78,0.01111,234.6
2,4001d4,11399,1,8,6,574,0.01529,1257.0
2,4001d4,11399,1,8,7,97,0.01640,2651.5
