7,4002aa,11595,1,11,0,0,0.00000,0.00000
7,4002aa,11595,1,11,1,0,0.05365,0.00000
7,4002aa,11595,1,11,2,29,0.04890,7.2
7,4002aa,11595,1,11,3,59,0.04489,16.0
7,4002aa,11595,1,11,4,46,0.04148,22.8
7,4002aa,11595,1,11,5,50,0.03855,26.4
7,4002aa,11595,1,11,6,49,0.03601,31.9
7,4002aa,11595,1,11,7,54,0.03368,42.2
7,4002aa,11595,1,11,8,50,0.03171,53.3
7,4002aa,11595,1,11,9,45,0.02995,86.0
7,4002aa,11595,1,11,10,52,0.02837,103.7
7,4002aa,11595,2,11,0,0,0.00000,0.00000
7,4002aa,11595,2,11,1,0,0.04094,0.00000
7,4002aa,11595,2,11,2,29,0.03398,253.7
7,4002aa,11595,2,11,3,59,0.03200,190.4
7,4002aa,11595,2,11,4,46,0.03022,152.3
7,4002aa,11595,2,11,5,50,0.02865,127.2
7,4002aa,11595,2,11,6,49,0.02725,109.1
7,4002aa,11595,2,11,7,54,0.02598,96.8
7,4002aa,11595,2,11,8,50,0.02483,95.5
7,4002aa,11595,2,11,9,45,0.02375,86.2
7,4002aa,11595,2,11,10,52,0.02280,84.1
7,4002aa,20410,1,11,0,0,0.00000,0.00000
7,4002aa,20410,1,11,1,0,0.28910,0.00000
7,4002aa,20410,1,11,2,29,0.23344,39.1
7,4002aa,20410,1,11,3,53,0.21425,95.7
7,4002aa,20410,1,11,4,60,0.19793,180.1
7,4002aa,20410,1,11,5,50,0.18378,325.3
7,4002aa,20410,1,11,6,62,0.17144,467.2
7,4002aa,20410,1,11,7,50,0.16054,646.6
7,4002aa,20410,1,11,8,64,0.15084,792.1
7,4002aa,20410,1,11,9,61,0.14215,847.2
7,4002aa,20410,1,11,10,52,0.13433,1048.3
7,4002aa,20410,2,11,0,0,0.00000,0.00000
7,4002aa,20410,2,11,1,0,0.22779,0.00000
7,4002aa,20410,2,11,2,29,0.19092,314.2
7,4002aa,20410,2,11,3,53,0.17821,249.0
7,4002aa,20410,2,11,4,60,0.16709,216.5
7,4002aa,20410,2,11,5,50,0.15729,183.9
7,4002aa,20410,2,11,6,62,0.14859,163.4
7,4002aa,20410,2,11,7,50,0.14080,146.1
7,4002aa,20410,2,11,8,64,0.13379,132.0
7,4002aa,20410,2,11,9,61,0.12742,120.4
7,4002aa,20410,2,11,10,52,0.12166,111.2
