4,40041a,22026,1,8,0,0,0.00000,0.00000
4,40041a,22026,1,8,1,0,0.00806,0.00000
4,40041a,22026,1,8,2,49,0.00562,10.3
4,40041a,22026,1,8,3,9,0.00573,18.7
4,40041a,22026,1,8,4,9,0.00536,24.0
4,40041a,22026,1,8,5,8,0.00511,27.5
4,40041a,22026,1,8,6,11,226.77,31.0
4,40041a,22026,1,8,7,11,1059.13,27.1
4,40041a,22026,2,8,0,0,0.00000,0.00000
4,40041a,22026,2,8,1,0,0.00310,0.00000
4,40041a,22026,2,8,2,49,0.00362,19.6
4,40041a,22026,2,8,3,9,0.00376,24.5
4,40041a,22026,2,8,4,9,0.00388,21.9
4,40041a,22026,2,8,5,8,0.00398,21.6
4,40041a,22026,2,8,6,11,18.26,22.2
4,40041a,22026,2,8,7,11,946.39,19.4
4,40041a,26396,1,8,0,0,0.00000,0.00000
4,40041a,26396,1,8,1,0,0.00278,0.00000
4,40041a,26396,1,8,2,49,0.00370,3.1
4,40041a,26396,1,8,3,11,0.00383,6.3
4,40041a,26396,1,8,4,12,0.00381,14.7
4,40041a,26396,1,8,5,11,0.00379,20.3
4,40041a,26396,1,8,6,19,163.99,24.3
4,40041a,26396,1,8,7,19,568.99,21.2
4,40041a,26396,2,8,0,0,0.00000,0.00000
4,40041a,26396,2,8,1,0,0.00174,0.00000
4,40041a,26396,2,8,2,49,0.00247,16.3
4,40041a,26396,2,8,3,11,0.00266,27.2
4,40041a,26396,2,8,4,12,0.00282,23.4
4,40041a,26396,2,8,5,11,0.00294,25.0
4,40041a,26396,2,8,6,19,4.02,25.9
4,40041a,26396,2,8,7,19,503.86,22.6
