1,4014ed,30159,1,12,0,0,0.00000,0.00000
1,4014ed,30159,1,12,1,0,0.40648,0.00000
1,4014ed,30159,1,12,2,49,0.21483,11.8
1,4014ed,30159,1,12,3,28,0.15109,20.0
1,4014ed,30159,1,12,4,42,0.12391,24.6
1,4014ed,30159,1,12,5,27,0.10797,27.7
1,4014ed,30159,1,12,6,29,0.09259,31.4
1,4014ed,30159,1,12,7,29,0.08403,34.1
1,4014ed,30159,1,12,8,25,0.07701,39.3
1,4014ed,30159,1,12,9,21,0.07111,41.6
1,4014ed,30159,1,12,10,15,0.06860,43.4
1,4014ed,30159,1,12,11,15,0.06415,39.7
1,4014ed,30159,2,12,0,0,0.00000,0.00000
1,4014ed,30159,2,12,1,0,0.08662,0.00000
1,4014ed,30159,2,12,2,49,0.08044,18.7
1,4014ed,30159,2,12,3,28,0.07549,115.1
1,4014ed,30159,2,12,4,42,0.07116,113.9
1,4014ed,30159,2,12,5,27,0.06738,101.9
1,4014ed,30159,2,12,6,29,0.06396,94.6
1,4014ed,30159,2,12,7,29,0.06096,98.6
1,4014ed,30159,2,12,8,25,0.05828,99.3
1,4014ed,30159,2,12,9,21,0.05586,99.3
1,4014ed,30159,2,12,10,15,0.05571,94.3
1,4014ed,30159,2,12,11,15,0.05301,86.4
1,4014ed,31228,1,11,0,0,0.00000,0.00000
1,4014ed,31228,1,11,1,0,0.69746,0.00000
1,4014ed,31228,1,11,2,42,0.58612,20.8
1,4014ed,31228,1,11,3,35,0.51450,28.9
1,4014ed,31228,1,11,4,29,0.45895,33.2
1,4014ed,31228,1,11,5,28,0.41322,39.7
1,4014ed,31228,1,11,6,21,0.37633,48.1
1,4014ed,31228,1,11,7,23,0.34523,49.8
1,4014ed,31228,1,11,8,25,0.31877,54.5
1,4014ed,31228,1,11,9,23,0.29740,55.2
1,4014ed,31228,1,11,10,23,0.27430,50.1
1,4014ed,31228,2,11,0,0,0.00000,0.00000
1,4014ed,31228,2,11,1,0,0.59568,0.00000
1,4014ed,31228,2,11,2,42,0.52819,3.6
1,4014ed,31228,2,11,3,35,0.47977,44.9
1,4014ed,31228,2,11,4,29,0.43983,53.6
1,4014ed,31228,2,11,5,28,0.40604,55.9
1,4014ed,31228,2,11,6,21,0.37716,56.9
1,4014ed,31228,2,11,7,23,0.35198,56.7
1,4014ed,31228,2,11,8,25,0.33013,56.3
1,4014ed,31228,2,11,9,23,0.31244,55.8
1,4014ed,31228,2,11,10,23,0.28920,50.7
