4,400488,28014,1,51,0,0,0.00000,0.00000
4,400488,28014,1,51,1,0,0.01089,0.00000
4,400488,28014,1,51,2,81,0.01006,18.5
4,400488,28014,1,51,3,58,0.01148,25.7
4,400488,28014,1,51,4,272,0.00919,61.0
4,400488,28014,1,51,5,61,0.00774,268.7
4,400488,28014,1,51,6,112,0.00676,528.0
4,400488,28014,1,51,7,117,0.00587,1079.5
4,400488,28014,1,51,8,124,0.00513,1566.0
4,400488,28014,1,51,9,110,0.00451,2169.1
4,400488,28014,1,51,10,63,0.00404,2661.2
4,400488,28014,1,51,11,61,0.00371,3287.0
4,400488,28014,1,51,12,82,0.00346,3812.7
4,400488,28014,1,51,13,111,0.00321,4348.4
4,400488,28014,1,51,14,116,0.00296,4883.5
4,400488,28014,1,51,15,60,0.00277,5349.7
4,400488,28014,1,51,16,66,0.00262,5739.9
4,400488,28014,1,51,17,110,0.00244,6178.2
4,400488,28014,1,51,18,65,0.00231,6595.2
4,400488,28014,1,51,19,101,0.00217,7038.5
4,400488,28014,1,51,20,74,0.00206,7398.6
4,400488,28014,1,51,21,60,0.00196,7780.9
4,400488,28014,1,51,22,109,0.00186,8181.9
4,400488,28014,1,51,23,107,0.00176,8592.6
4,400488,28014,1,51,24,64,0.00167,8975.4
4,400488,28014,1,51,25,72,0.00160,9343.8
4,400488,28014,1,51,26,76,0.00153,9695.7
4,400488,28014,1,51,27,118,0.00147,10043.8
4,400488,28014,1,51,28,123,0.00140,10416.2
4,400488,28014,1,51,29,75,0.00134,10762.8
4,400488,28014,1,51,30,117,0.00128,11119.1
4,400488,28014,1,51,31,80,0.00123,11446.8
4,400488,28014,1,51,32,128,0.00118,11771.4
4,400488,28014,1,51,33,103,0.00113,12109.6
4,400488,28014,1,51,34,111,0.00108,12471.1
4,400488,28014,1,51,35,116,0.00103,12836.1
4,400488,28014,1,51,36,69,0.00098,13150.7
4,400488,28014,1,51,37,61,0.00094,13477.4
4,400488,28014,1,51,38,112,0.00091,13813.5
4,400488,28014,1,51,39,113,0.00087,14148.5
4,400488,28014,1,51,40,79,0.00083,14480.6
4,400488,28014,1,51,41,105,0.00080,14809.5
4,400488,28014,1,51,42,70,0.00077,15121.8
4,400488,28014,1,51,43,66,0.00075,15436.0
4,400488,28014,1,51,44,87,0.00072,15736.5
4,400488,28014,1,51,45,75,0.00070,16034.5
4,400488,28014,1,51,46,107,0.00068,16320.8
4,400488,28014,1,51,47,68,0.00066,16621.2
4,400488,28014,1,51,48,70,0.00064,16913.2
4,400488,28014,1,51,49,106,0.00062,17213.4
4,400488,28014,1,51,50,77,0.00060,17482.6
4,400488,28014,2,51,0,0,0.00000,0.00000
4,400488,28014,2,51,1,0,0.00003,0.00000
4,400488,28014,2,51,2,81,0.00004,1587.3
4,400488,28014,2,51,3,58,0.00005,1324.2
4,400488,28014,2,51,4,272,0.00006,1397.0
4,400488,28014,2,51,5,61,0.00007,1180.3
4,400488,28014,2,51,6,112,0.00007,1081.2
4,400488,28014,2,51,7,117,0.00008,1003.1
4,400488,28014,2,51,8,124,0.00009,940.8
4,400488,28014,2,51,9,110,0.00009,888.9
4,400488,28014,2,51,10,63,0.00010,818.6
4,400488,28014,2,51,11,61,0.00011,757.0
4,400488,28014,2,51,12,82,0.00011,712.4
4,400488,28014,2,51,13,111,0.00012,680.5
4,400488,28014,2,51,14,116,0.00013,661.6
4,400488,28014,2,51,15,60,0.00013,620.7
4,400488,28014,2,51,16,66,0.00014,585.1
4,400488,28014,2,51,17,110,0.00014,553.7
4,400488,28014,2,51,18,65,0.00015,528.9
4,400488,28014,2,51,19,101,0.00016,502.5
4,400488,28014,2,51,20,74,0.00016,478.6
4,400488,28014,2,51,21,60,0.00017,456.8
4,400488,28014,2,51,22,109,0.00017,456.9
4,400488,28014,2,51,23,107,0.00018,438.3
4,400488,28014,2,51,24,64,0.00018,423.3
4,400488,28014,2,51,25,72,0.00019,407.4
4,400488,28014,2,51,26,76,0.00019,392.3
4,400488,28014,2,51,27,118,0.00020,378.8
4,400488,28014,2,51,28,123,0.00020,386.6
4,400488,28014,2,51,29,75,0.00021,375.2
4,400488,28014,2,51,30,117,0.00021,366.9
4,400488,28014,2,51,31,80,0.00022,357.2
4,400488,28014,2,51,32,128,0.00022,360.5
4,400488,28014,2,51,33,103,0.00023,444.0
4,400488,28014,2,51,34,111,0.00023,492.3
4,400488,28014,2,51,35,116,0.00024,590.7
4,400488,28014,2,51,36,69,0.00024,575.5
4,400488,28014,2,51,37,61,0.00025,561.9
4,400488,28014,2,51,38,112,0.00025,548.0
4,400488,28014,2,51,39,113,0.00025,535.3
4,400488,28014,2,51,40,79,0.00026,522.4
4,400488,28014,2,51,41,105,0.00026,510.0
4,400488,28014,2,51,42,70,0.00027,500.8
4,400488,28014,2,51,43,66,0.00027,489.9
4,400488,28014,2,51,44,87,0.00028,480.0
4,400488,28014,2,51,45,75,0.00028,470.8
4,400488,28014,2,51,46,107,0.00028,461.3
4,400488,28014,2,51,47,68,0.00029,453.2
4,400488,28014,2,51,48,70,0.00029,446.3
4,400488,28014,2,51,49,106,0.00030,444.9
4,400488,28014,2,51,50,77,0.00030,440.6
4,400488,32011,1,51,0,0,0.00000,0.00000
4,400488,32011,1,51,1,0,0.00003,0.00000
4,400488,32011,1,51,2,90,0.00003,9040.7
4,400488,32011,1,51,3,75,0.00005,14366.1
4,400488,32011,1,51,4,306,0.00006,19175.9
4,400488,32011,1,51,5,120,0.00006,22458.3
4,400488,32011,1,51,6,122,0.00006,24932.9
4,400488,32011,1,51,7,66,0.00007,26710.7
4,400488,32011,1,51,8,60,0.00007,28091.2
4,400488,32011,1,51,9,67,0.00008,29299.6
4,400488,32011,1,51,10,111,0.00008,30311.2
4,400488,32011,1,51,11,57,0.00008,31143.4
4,400488,32011,1,51,12,121,0.00008,31928.0
4,400488,32011,1,51,13,58,0.00009,32634.1
4,400488,32011,1,51,14,104,0.00009,33260.2
4,400488,32011,1,51,15,72,0.00009,33872.6
4,400488,32011,1,51,16,74,0.00009,34353.4
4,400488,32011,1,51,17,68,0.00009,34807.0
4,400488,32011,1,51,18,71,0.00010,35214.0
4,400488,32011,1,51,19,74,0.00010,35625.4
4,400488,32011,1,51,20,67,0.00010,35993.7
4,400488,32011,1,51,21,107,0.00010,36378.7
4,400488,32011,1,51,22,55,0.00010,36725.8
4,400488,32011,1,51,23,63,0.00010,37043.8
4,400488,32011,1,51,24,123,0.00010,37358.3
4,400488,32011,1,51,25,65,0.00010,37651.3
4,400488,32011,1,51,26,71,0.00010,37921.2
4,400488,32011,1,51,27,115,0.00010,38206.5
4,400488,32011,1,51,28,115,0.00010,38512.7
4,400488,32011,1,51,29,68,0.00010,38794.5
4,400488,32011,1,51,30,103,0.00010,39103.5
4,400488,32011,1,51,31,56,0.00010,39379.0
4,400488,32011,1,51,32,62,0.00010,39639.0
4,400488,32011,1,51,33,103,0.00010,39903.0
4,400488,32011,1,51,34,53,0.00010,40171.8
4,400488,32011,1,51,35,58,0.00010,40434.8
4,400488,32011,1,51,36,123,0.00010,40686.2
4,400488,32011,1,51,37,111,0.00010,40963.2
4,400488,32011,1,51,38,69,0.00010,41204.1
4,400488,32011,1,51,39,111,0.00010,41467.3
4,400488,32011,1,51,40,71,0.00010,41721.5
4,400488,32011,1,51,41,66,0.00010,41950.0
4,400488,32011,1,51,42,65,0.00010,42183.3
4,400488,32011,1,51,43,104,0.00010,42412.5
4,400488,32011,1,51,44,115,0.00010,42673.8
4,400488,32011,1,51,45,67,0.00010,42927.1
4,400488,32011,1,51,46,117,0.00010,43165.5
4,400488,32011,1,51,47,64,0.00010,43405.7
4,400488,32011,1,51,48,66,0.00010,43637.0
4,400488,32011,1,51,49,61,0.00010,43874.2
4,400488,32011,1,51,50,114,0.00010,44103.5
4,400488,32011,2,51,0,0,0.00000,0.00000
4,400488,32011,2,51,1,0,0.00001,0.00000
4,400488,32011,2,51,2,90,0.00001,3522.3
4,400488,32011,2,51,3,75,0.00002,2851.8
4,400488,32011,2,51,4,306,0.00002,2623.7
4,400488,32011,2,51,5,120,0.00002,2236.6
4,400488,32011,2,51,6,122,0.00002,1980.0
4,400488,32011,2,51,7,66,0.00003,1753.1
4,400488,32011,2,51,8,60,0.00003,1560.6
4,400488,32011,2,51,9,67,0.00003,1414.3
4,400488,32011,2,51,10,111,0.00003,1309.3
4,400488,32011,2,51,11,57,0.00003,1203.5
4,400488,32011,2,51,12,121,0.00004,1138.0
4,400488,32011,2,51,13,58,0.00004,1056.7
4,400488,32011,2,51,14,104,0.00004,1003.0
4,400488,32011,2,51,15,72,0.00004,945.3
4,400488,32011,2,51,16,74,0.00004,890.4
4,400488,32011,2,51,17,68,0.00004,842.0
4,400488,32011,2,51,18,71,0.00005,800.8
4,400488,32011,2,51,19,74,0.00005,760.8
4,400488,32011,2,51,20,67,0.00005,725.9
4,400488,32011,2,51,21,107,0.00005,702.4
4,400488,32011,2,51,22,55,0.00005,671.9
4,400488,32011,2,51,23,63,0.00006,645.6
4,400488,32011,2,51,24,123,0.00006,624.3
4,400488,32011,2,51,25,65,0.00006,601.5
4,400488,32011,2,51,26,71,0.00006,579.3
4,400488,32011,2,51,27,115,0.00006,559.2
4,400488,32011,2,51,28,115,0.00006,544.9
4,400488,32011,2,51,29,68,0.00007,527.9
4,400488,32011,2,51,30,103,0.00007,513.5
4,400488,32011,2,51,31,56,0.00007,501.0
4,400488,32011,2,51,32,62,0.00007,486.7
4,400488,32011,2,51,33,103,0.00007,477.5
4,400488,32011,2,51,34,53,0.00007,467.7
4,400488,32011,2,51,35,58,0.00007,458.0
4,400488,32011,2,51,36,123,0.00008,499.1
4,400488,32011,2,51,37,111,0.00008,492.3
4,400488,32011,2,51,38,69,0.00008,481.3
4,400488,32011,2,51,39,111,0.00008,476.2
4,400488,32011,2,51,40,71,0.00008,467.3
4,400488,32011,2,51,41,66,0.00008,457.6
4,400488,32011,2,51,42,65,0.00008,447.0
4,400488,32011,2,51,43,104,0.00009,445.4
4,400488,32011,2,51,44,115,0.00009,441.9
4,400488,32011,2,51,45,67,0.00009,433.8
4,400488,32011,2,51,46,117,0.00009,428.4
4,400488,32011,2,51,47,64,0.00009,419.5
4,400488,32011,2,51,48,66,0.00009,412.2
4,400488,32011,2,51,49,61,0.00009,405.7
4,400488,32011,2,51,50,114,0.00009,399.4
