2,4003d1,29605,1,7,0,0,0.00000,0.00000
2,4003d1,29605,1,7,1,0,0.00508,0.00000
2,4003d1,29605,1,7,2,12,0.00493,3.5
2,4003d1,29605,1,7,3,23,0.00416,7.4
2,4003d1,29605,1,7,4,10,0.00389,9.9
2,4003d1,29605,1,7,5,13,0.11518,12.1
2,4003d1,29605,1,7,6,13,0.10522,10.4
2,4003d1,29605,2,7,0,0,0.00000,0.00000
2,4003d1,29605,2,7,1,0,0.00586,0.00000
2,4003d1,29605,2,7,2,12,0.00679,8.3
2,4003d1,29605,2,7,3,23,0.00635,11.9
2,4003d1,29605,2,7,4,10,0.00613,14.3
2,4003d1,29605,2,7,5,13,0.17619,15.1
2,4003d1,29605,2,7,6,13,0.15402,12.9
2,4003d1,27864,1,7,0,0,0.00000,0.00000
2,4003d1,27864,1,7,1,0,0.00421,0.00000
2,4003d1,27864,1,7,2,7,0.00529,6.4
2,4003d1,27864,1,7,3,17,0.00522,9.9
2,4003d1,27864,1,7,4,12,0.00519,11.5
2,4003d1,27864,1,7,5,12,0.14251,13.5
2,4003d1,27864,1,7,6,12,0.12689,11.5
2,4003d1,27864,2,7,0,0,0.00000,0.00000
2,4003d1,27864,2,7,1,0,0.00585,0.00000
2,4003d1,27864,2,7,2,7,0.00585,8.1
2,4003d1,27864,2,7,3,17,0.00502,11.2
2,4003d1,27864,2,7,4,12,0.00498,12.4
2,4003d1,27864,2,7,5,12,0.14170,14.2
2,4003d1,27864,2,7,6,12,0.12656,12.1
