7,4001bf,12125,1,11,0,0,0.00000,0.00000
7,4001bf,12125,1,11,1,0,0.35509,0.00000
7,4001bf,12125,1,11,2,76,0.31197,18.8
7,4001bf,12125,1,11,3,4,0.27824,26.5
7,4001bf,12125,1,11,4,37,0.25104,32.1
7,4001bf,12125,1,11,5,35,0.22874,40.7
7,4001bf,12125,1,11,6,43,0.20998,43.9
7,4001bf,12125,1,11,7,38,0.19419,38.4
7,4001bf,12125,1,11,8,43,0.18048,40.2
7,4001bf,12125,1,11,9,38,0.16863,41.3
7,4001bf,12125,1,11,10,51,0.15826,42.0
7,4001bf,12125,2,11,0,0,0.00000,0.00000
7,4001bf,12125,2,11,1,0,0.29408,0.00000
7,4001bf,12125,2,11,2,76,0.23368,180.3
7,4001bf,12125,2,11,3,4,0.21435,263.7
7,4001bf,12125,2,11,4,37,0.19805,235.2
7,4001bf,12125,2,11,5,35,0.18399,197.2
7,4001bf,12125,2,11,6,43,0.17186,178.5
7,4001bf,12125,2,11,7,38,0.16120,176.7
7,4001bf,12125,2,11,8,43,0.15178,176.8
7,4001bf,12125,2,11,9,38,0.14340,163.1
7,4001bf,12125,2,11,10,51,0.13593,156.8
7,4001bf,5617,1,11,0,0,0.00000,0.00000
7,4001bf,5617,1,11,1,0,0.21251,0.00000
7,4001bf,5617,1,11,2,99,0.16965,28.8
7,4001bf,5617,1,11,3,4,0.15667,112.3
7,4001bf,5617,1,11,4,61,0.14531,120.0
7,4001bf,5617,1,11,5,59,0.13570,100.0
7,4001bf,5617,1,11,6,57,0.12726,93.1
7,4001bf,5617,1,11,7,52,0.11985,84.7
7,4001bf,5617,1,11,8,59,0.11324,87.5
7,4001bf,5617,1,11,9,62,0.10714,88.3
7,4001bf,5617,1,11,10,49,0.10182,87.2
7,4001bf,5617,2,11,0,0,0.00000,0.00000
7,4001bf,5617,2,11,1,0,0.20490,0.00000
7,4001bf,5617,2,11,2,99,0.16518,256.5
7,4001bf,5617,2,11,3,4,0.15279,256.2
7,4001bf,5617,2,11,4,61,0.14214,231.7
7,4001bf,5617,2,11,5,59,0.13268,196.8
7,4001bf,5617,2,11,6,57,0.12457,193.0
7,4001bf,5617,2,11,7,52,0.11739,176.0
7,4001bf,5617,2,11,8,59,0.11102,184.9
7,4001bf,5617,2,11,9,62,0.10530,206.8
7,4001bf,5617,2,11,10,49,0.10016,192.2
