4,400643,16855,1,9,0,0,0.00000,0.00000
4,400643,16855,1,9,1,0,254.83,0.00000
4,400643,16855,1,9,2,460,39.57,704.6
4,400643,16855,1,9,3,10,22.40,1723.4
4,400643,16855,1,9,4,40,15.36,1775.4
4,400643,16855,1,9,5,12,13.19,1575.8
4,400643,16855,1,9,6,55,10.27,1672.3
4,400643,16855,1,9,7,9,9.24,1567.3
4,400643,16855,1,9,8,9,8.56,1393.1
4,400643,3847,1,9,0,0,0.00000,0.00000
4,400643,3847,1,9,1,0,87.46,0.00000
4,400643,3847,1,9,2,460,77.24,3936.8
4,400643,3847,1,9,3,10,74.11,5195.0
4,400643,3847,1,9,4,103,66.75,6735.9
4,400643,3847,1,9,5,12,64.27,5916.0
4,400643,3847,1,9,6,62,58.59,7247.1
4,400643,3847,1,9,7,9,56.62,6480.2
4,400643,3847,1,9,8,9,55.53,5760.2
