1,5657,345,192,126,140,550,69,68,139,50,7950,52,36,7949,109,195,129,28,48,37,46,44,30,19,37,24,20,23,27,15,30,24,728,27,345,29,178,32,15,16,152,154,27,27,102887,75,8020,33,95321,14677,3444,2881,10876,2528,2152,2089,1960,1961,14,15,53,11,10,23,102,460,109,262,319,502,231,80,407,514,7,21,316,179,289,139,367,24,370,330,429,108,19,33,208,64,33,22,17,18,19,17677,18,9488,9355,9508,9382,17387,9736,92,82,8167,7918,26,137,7977,216,8109,15877,5,8082,16000,8240,16056,7955,14,139,32,24,9,34,11,12,24,44,13,12,101,54,68,9,9,21,199,22,90,11,66,12,9,11,12,5,4,18,6,10,4,2,19,4,6,11,1,6,7,10,6,4,1,5,4,6,4,4,5,4,4,12,6,6,7,21,9,8,3,8,8,23,11,21,22,10,5,6,8,23,12,94,32,28,43,16,15,40,39,26,33,14,8,17,5,16,9,30,12,30,15,6,8,8,3,31,10,13,6,6,6,8,5,25,7,6,6,21,10,11,8,60,31,18,82,16,23,8,12,11,32,48,11,4,9,24,30,23,8,28,15,10,16,32,276
2,5832,376,221,125,150,561,67,75,151,43,46,51,43,45,116,207,108,48,54,41,48,31,37,24,36,30,22,23,31,19,27,27,727,24,347,30,180,30,15,24,154,157,27,27,57,77,117,38,254,294,165,126,192,62,203,57,136,126,20,13,60,10,13,24,111,458,111,264,318,523,230,79,431,515,7,24,313,181,294,138,367,21,368,330,430,108,24,38,211,67,30,16,18,15,16,1858,25,174,76,163,204,252,454,94,87,277,8,25,140,75,222,207,65,7,184,191,338,241,59,15,138,39,21,8,31,9,16,18,44,14,9,104,56,72,17,10,24,227,19,99,11,66,11,8,14,18,4,2,20,8,9,9,8,14,6,6,8,0,6,6,11,3,5,5,7,4,3,5,1,7,4,3,6,4,9,5,21,14,6,5,7,7,25,8,20,19,18,9,9,10,26,10,96,39,34,42,13,14,40,47,30,38,12,8,15,9,18,12,46,12,28,16,6,6,5,5,29,11,15,5,2,15,7,7,30,7,8,5,19,13,4,8,67,31,24,89,18,20,9,11,9,28,45,4,13,8,28,32,35,9,32,13,21,13,38,292
3,5788,332,203,119,131,579,60,67,142,43,41,51,38,43,113,193,126,33,48,43,51,39,27,22,37,30,17,19,32,18,29,26,775,23,350,28,178,25,16,22,154,157,24,27,59,83,147,41,362,389,250,200,264,131,270,119,215,200,18,19,53,8,14,21,109,454,109,263,316,505,236,84,408,520,6,30,340,208,293,144,374,32,375,340,435,109,25,34,211,65,33,26,17,16,15,1918,23,170,75,156,202,245,460,97,87,274,5,27,159,72,234,211,60,7,169,188,337,242,47,14,147,35,20,12,30,17,13,18,46,13,12,97,57,69,10,8,20,199,21,86,10,61,13,9,5,9,4,5,16,9,9,6,4,18,10,7,6,4,4,7,8,2,2,5,8,3,4,5,5,4,4,8,6,3,6,9,15,9,8,5,6,4,22,10,18,17,13,5,6,6,23,11,88,27,28,46,11,16,40,41,21,34,11,9,19,7,23,11,30,12,30,15,5,5,10,5,21,11,13,7,9,8,3,9,20,9,10,7,18,14,5,10,58,32,15,85,20,22,12,11,21,27,45,5,6,9,26,31,21,8,30,18,16,15,32,278
4,5900,387,224,138,151,568,78,78,153,50,41,58,45,43,121,202,120,31,65,45,49,32,29,32,42,28,21,25,26,18,30,23,735,28,345,31,183,28,15,20,154,151,29,25,61,88,114,29,254,299,158,126,187,68,205,60,142,128,16,17,52,9,10,18,109,478,116,263,320,513,230,81,469,516,11,23,331,190,293,143,367,20,369,338,435,115,23,37,214,64,29,40,20,23,18,1868,21,181,76,161,198,251,456,91,86,262,9,34,143,71,221,210,56,8,172,190,331,241,47,20,137,31,22,10,35,12,18,26,45,14,10,116,52,74,14,10,21,223,21,97,19,75,18,9,12,19,2,5,13,6,9,3,12,20,6,8,11,7,9,5,11,5,1,2,9,6,6,7,6,2,7,5,8,5,5,7,20,11,7,4,5,8,25,11,23,19,12,4,11,7,21,12,101,30,29,51,13,20,40,44,37,36,12,8,18,5,20,8,36,10,27,16,6,7,7,8,24,9,13,7,6,6,6,6,24,7,6,5,22,11,5,8,67,33,18,89,18,21,9,16,12,30,44,7,5,8,30,32,19,10,31,15,15,17,34,286
5,5676,350,200,127,134,546,65,64,145,41,43,52,36,41,115,198,124,35,44,42,51,41,25,21,37,28,16,26,26,17,31,26,730,23,351,30,182,27,17,17,156,152,27,25,59,78,110,27,259,293,163,128,185,60,202,55,137,110,16,12,55,7,10,20,104,459,113,265,316,498,229,81,410,513,8,23,318,180,290,138,363,22,366,335,430,106,23,33,211,63,35,17,19,22,18,1854,20,167,78,160,192,243,452,90,84,255,6,25,139,69,212,201,59,4,167,187,327,239,45,15,140,29,22,9,35,10,16,20,50,16,8,104,52,69,9,10,21,203,19,85,10,62,10,8,9,11,8,5,15,7,8,5,9,15,5,7,7,1,8,6,12,3,7,3,4,4,7,2,3,4,17,2,9,7,6,4,14,12,5,7,7,4,23,12,16,19,12,5,10,5,21,9,90,28,34,47,15,13,42,39,24,35,14,5,17,6,18,9,31,14,29,13,5,7,5,6,24,9,12,8,6,6,4,10,34,7,7,8,18,14,4,8,59,33,16,87,22,20,8,12,16,29,44,6,9,12,28,27,21,9,30,19,11,14,32,281
6,3875,225,98,57,74,516,34,43,44,24,22,41,20,17,25,22,44,24,29,20,26,13,14,20,20,17,14,22,14,11,17,15,649,18,328,29,23,18,15,15,130,128,18,19,51,66,73,27,179,229,163,121,177,57,204,52,115,99,11,8,9,3,9,11,39,336,68,234,168,414,226,71,94,486,8,20,253,170,287,140,349,12,367,307,402,87,17,26,204,55,31,14,10,3,4,1781,12,151,62,114,172,206,417,80,79,198,7,16,95,61,185,166,42,1,128,128,206,179,26,3,134,19,13,1,2,5,4,10,6,4,5,13,0,3,4,4,3,18,5,9,4,9,4,8,4,11,4,3,5,5,4,1,4,7,2,3,3,0,2,2,9,10,3,3,4,7,4,2,1,6,6,3,3,5,3,2,4,5,2,4,3,4,5,1,4,4,1,4,7,3,7,5,10,4,1,6,5,2,3,11,5,4,5,3,6,3,4,4,4,3,4,1,5,3,5,2,4,6,3,5,4,3,4,1,2,1,3,3,3,4,2,2,12,5,1,5,3,4,1,2,1,10,5,7,3,3,0,8,3,1,2,3,4,3,10,30
7,7016,428,286,168,194,578,94,85,188,47,56,54,70,44,165,240,144,49,73,48,60,25,46,24,60,31,27,32,43,17,30,22,739,32,351,32,194,34,20,21,165,162,30,30,68,79,127,32,273,322,162,124,194,61,210,64,143,137,17,25,53,17,11,39,136,498,127,284,318,530,233,83,523,519,16,26,330,185,292,136,374,22,374,348,437,153,22,36,219,63,36,28,22,26,23,1895,45,194,73,213,213,261,475,92,98,282,10,36,166,69,236,213,69,6,193,210,395,269,47,29,147,40,25,7,44,18,17,20,51,17,11,142,57,96,21,7,29,258,24,155,18,72,14,12,9,32,4,2,26,7,11,7,15,15,9,9,9,3,8,5,11,8,8,9,4,3,8,13,6,3,6,8,11,5,8,18,18,13,10,8,8,8,22,15,26,23,12,14,4,6,27,12,118,32,38,61,17,20,41,57,33,37,15,9,25,10,17,11,49,19,39,15,6,14,22,6,22,12,12,11,17,6,9,18,30,10,8,6,32,16,7,18,117,44,24,98,37,28,12,21,15,40,71,11,13,16,33,30,34,17,31,13,26,17,46,405
